ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2025,7.478,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2025,2.494,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2025,4.276,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2025,8.258,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2025,8.978,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2025,8.005,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2025,1.304,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2025,4.489,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2025,11.566,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2025,9.182,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Less than basic,2025,6.245,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2025,4.152,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2025,9.405,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2025,11.942,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2025,5.813,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2025,1.562,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2025,3.779,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2025,5.47,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2025,8.143,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2025,6.586,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2025,2.291,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2025,4.318,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2025,6.948,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2025,9.12,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2025,7.642,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2025,3.038,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2025,4.841,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2025,10.548,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2025,7.852,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Less than basic,2025,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2025,3.141,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2025,7.959,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2025,12.965,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2025,4.99,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2025,1.088,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2025,3.45,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2025,4.335,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2025,8.329,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2025,8.538,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2025,2.726,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2025,4.225,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2025,9.906,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2025,8.855,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2025,8.448,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2025,4.037,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2025,12.765,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2025,10.66,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Less than basic,2025,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2025,5.242,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2025,11.124,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2025,11.369,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2025,6.827,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2025,2.187,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2025,4.138,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2025,7.03,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2025,7.962,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2023,5.449,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2023,1.874,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2023,3.93,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2023,7.415,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2023,7.239,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2023,4.044,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2023,3.181,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2023,2.718,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2023,9.095,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2023,8.08,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Less than basic,2023,2.542,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2023,6.043,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2023,7.91,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2023,11.973,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2023,4.102,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2023,1.061,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2023,3.327,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2023,5.287,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2023,5.137,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2023,5.002,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2023,1.533,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2023,3.621,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2023,7.363,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2023,7.692,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2023,3.529,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2023,2.433,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2023,2.366,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2023,9.605,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2023,7.171,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Less than basic,2023,2.375,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2023,5.288,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2023,7.848,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2023,12.569,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2023,3.984,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2023,0.725,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2023,3.187,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2023,5.161,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2023,5.827,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2023,6.131,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2023,3.795,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2023,4.619,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2023,7.487,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2023,6.883,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2023,4.95,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2023,8.483,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2023,3.365,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2023,8.578,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2023,9.465,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Less than basic,2023,3.603,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2023,8.111,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2023,8,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2023,11.582,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2023,4.276,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2023,2.716,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2023,3.635,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2023,5.479,,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2023,4.55,,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2023,4.254,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2023,3.482,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2023,3.959,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2023,4.325,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Palau,HIES - Household Income and Expenditure Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
